Symbol,Description,Primary Return %,1W Return %,1M Return %,3M Return %,6M Return %,Custom Period Return %,1Y Return %,YTD Return %,RS 1W,RS 1M,Rel Return 1W %,Rel Return 1M %,Rel Return 3M %,RS 3M,RS 6M,Rel Return 6M %,Rel Return YTD %,Rel Return 1Y %,RS YTD,RS 1Y
NQUSB151010,Nasdaq US Benchmark Telecommunications Equipment Index,,-2.9100901635420855,9.371018079217679,11.956665442541128,20.214413143760986,,44.57856955406113,2.6825548440468134,40.093804324549914,68.73318292197537,-1.646888843044272,10.752293423056427,12.224343278509359,74.51288530309638,77.7579238896964,13.725391649532304,2.6102590958617857,27.954419840320238,0,85.50321691012385
NQUSB151010LM,Nasdaq US Telecommunications Equipment Large Mid Cap Index,,-3.6245663856359704,7.928493619778568,8.206572801614412,13.238202008725212,,34.88748543789546,3.0209318589960543,38.997529931690124,62.10919749084135,-2.3706608540490097,9.291550942941443,8.465284519497256,68.37042678207881,68.37042678207881,7.125747540194105,2.9483978695683795,19.377650478633807,0,79.22800187841626
NQUSB151020,Nasdaq US Benchmark Telecommunications Service Providers Index,,5.711280620995006,16.837724596977495,12.390611928026178,1.1437190416807386,,3.380658452673984,0.17070600271345082,99,99,7.086651444769449,18.313298940622484,12.659327289144883,99,66.14971710243819,-4.3158905816912405,0.10017877296456233,-8.50641131792391,0,35.9362921464807
NQUSB15102010,Nasdaq US Benchmark Cable Television Services Index,,1.084890605407386,7.852036633046923,12.472971628735067,-2.590663816134901,,-11.830982883223841,0.16859270904994494,66.82194769636236,91.78658063486681,2.400069160112146,9.214128360821828,12.741883904136381,93.89933002973034,54.67876058705105,-7.848696191002852,0.09806696720858718,-21.968964917377242,0,26.281583316491467
NQUSB15102010LM,Nasdaq US Cable Television Services Large Mid Cap Index,,1.1727746060236153,8.405976745921466,13.438247743441108,-1.979782808736124,,-11.22114684492424,0.1588377787365761,68.28861918774865,92.34913746808284,2.489096587329695,9.775064329027257,13.709467903062386,94.25853320788237,56.70305894114095,-7.270789765301597,0.08831890505297205,-21.429249960181135,0,27.205585402761837
NQUSB15102015,Nasdaq US Benchmark Telecommunications Services Index,,6.997795573802014,19.462547357800208,12.337016973158923,2.1926039364800833,,8.76903211809247,0.17125530173032155,99,99,8.389904773273395,20.971271278226546,12.60560419379148,99,70.81756433305458,-3.323623162694791,0.10072768523624243,-3.7376117069713692,0,41.4577312652636
NQUSB15102015LM,Nasdaq US Telecommunications Services Large Mid Cap Index,,7.101633745241169,20.233199646573606,12.622952654805767,1.3252682593867047,,8.53737238982248,0.06262140873399227,98.90079209391055,98.9624647366306,8.495093945197599,21.751656337379636,12.89222352070579,98.9624647366306,69.1320940702978,-4.144141160408562,-0.007829721850819786,-3.942634389258093,0,41.28041780721739
NQUSB151020LM,Nasdaq US Telecommunications Service Provider Large Mid Cap Index,,5.780909063407903,17.49417220352698,12.830755199497037,0.5972197440672966,,3.245105454533481,0.08310307873321193,99,99,7.157185797390199,18.97803699659243,13.100522901697525,99,65.28685750030081,-4.832890540614287,0.012637527610669224,-8.6263779581264,0,36.03771088275884
NQUSB15LM,Nasdaq US Telecommunications Large Mid Cap Index,,1.2736319279234554,12.923668538973093,10.627324995899905,5.85299658691538,,16.125472266876375,1.4018044907110823,76.74933425925238,95.61200046459453,2.5912661269710267,14.349811239553315,10.891824504140924,95.72580896297181,87.3847965807058,0.13918613675258937,1.3304104809486506,2.772959218104188,0,54.622954214522885
NQUSB20,Nasdaq US Benchmark Health Care Index,,-0.3534397175539214,-1.510375930815807,2.457153906006845,17.286949697140855,,7.852335924182138,0.8077570876838512,99,70.22692100784589,0.943025247176983,-0.2665245729343541,2.70211930515139,56.14499726152617,79.60277324756952,10.955948965414011,0.7367813291182682,-4.548902965581903,0,45.89729715507181
NQUSB201010,Nasdaq US Benchmark Health Care Providers Index,,2.9632143550334025,-7.5229531006157115,-7.342134350405456,4.092060437357321,,-22.931512699227916,2.024759329167132,99,37.55457502718942,4.3028310933233085,-6.355036160676292,-7.120598125970047,35.80798267136652,26.288872215257673,-1.526696913716751,1.9529267153380139,-31.793116981600516,0,7.300430653064146
NQUSB20101010,Nasdaq US Benchmark Health Care Facilities Index,,7.5046524423143826,14.437046383675451,12.800381702626076,28.6378955233793,,49.80404162532439,0.3631491333639044,99.00000000000001,99,8.903356171193499,15.882301930963244,13.070076784658033,99,99,21.694185137958915,0.29248641010168874,32.579048852300296,0,99
NQUSB20101010LM,Nasdaq US Health Care Facilities Large Mid Cap Index,,8.06164560834742,15.062966575600715,12.178350313078205,29.904689018918333,,57.07509576356075,0.3692943571113374,98.99999999999999,99,9.467596171671284,16.516127033563198,12.4465581766797,99,99,22.89259872790815,0.29862730717892644,39.014051749031196,0,99
NQUSB20101020,Nasdaq US Benchmark Health Care Management Services Index,,3.3661595702513827,-10.206375746115821,-7.206598933718958,5.346705063201538,,-33.88046090776667,2.80170348002898,99,31.449473640875084,4.7110188814184255,-9.07234845630879,-6.984738656875483,31.449473640875084,24.456938103736732,-0.33977641289058985,2.7293238428153175,-41.48311682187032,0,6.410091867065748
NQUSB20101020LM,Nasdaq US Health Care Management Services Large Mid Cap Index,,3.4967546732688817,-10.190529976456045,-7.441155168317291,5.329399301890633,,-34.30470746040264,2.8318058082756257,99,31.70177161114955,4.8433131095752815,-9.056302566257724,-7.21985569332552,31.70177161114955,24.148647485582952,-0.356148031163383,2.7594049769034514,-41.85858202172136,0,6.467592318437221
NQUSB20101025,Nasdaq US Benchmark Health Care Services Index,,-5.577910567499081,-21.319702076884415,-28.966468897147678,-24.75127729932388,,-23.23777893511192,0.993077997610025,17.548438279806803,4.281071063181358,-4.349419282913403,-20.326027907294343,-28.796634418676607,3.1540092972465352,2.849470268757913,-28.81310787561266,0.9219717600759564,-32.064167654256146,0,2.7134100652381075
NQUSB20101025LM,Nasdaq US Health Care Services Large Mid Cap Index,,-9.468819619081541,-28.059478023096723,-36.74019715351997,-33.13413759916961,,-28.633457613232622,0.2388151054410633,2.7808696369871475,1.4260180948121777,-8.290951529637102,-27.15092225599568,-36.5889489266923,1.280310153414697,1.2419049680121088,-36.74347201259177,0.1682399220884927,-36.83943232199492,0,1.2309423925775587
NQUSB201010LM,Nasdaq US Health Care Providers Large Mid Cap Index,,3.1023160860243366,-7.904989699257337,-7.8106652182877445,4.173005467857749,,-23.90768590025438,2.057729152056074,98.99999999999999,37.29921310416891,4.443742626080127,-6.741897599969626,-7.590249207001796,35.85828058535273,25.81293779715579,-1.4501211932601976,1.9858733251503409,-32.6570463729776,0,7.252225127265396
NQUSB201020,Nasdaq US Benchmark Medical Equipment and Services Index,,-1.7811011880309435,-8.816531041875441,-7.617903058190252,-1.9316086813355813,,-7.489083683194374,0.38768103472163296,48.38971089381688,5.256243199254902,-0.5032110047347793,-7.664951037871844,-7.397026170745964,4.008404782980001,4.008404782980001,-7.22521601617511,0.31700103927363693,-18.126312476849517,0,2.489529219391387
NQUSB20102010,Nasdaq US Benchmark Medical Equipment Index,,-2.1076146239523332,-9.904877678914945,-9.568298504804318,-3.6335560410225405,,-8.132825117192635,0.3843340055312716,40.82841766408213,3.9629430625241895,-0.833972587596569,-8.767042690745464,-9.352084829062234,3.0498913377318795,3.0498913377318795,-8.835294416805993,0.3136563666274793,-18.696034268733914,0,2.09395682628237
NQUSB20102010LM,Nasdaq US Medical Equipment Large Mid Cap Index,,-2.0333980771016185,-9.834349893440116,-9.668992119423505,-3.952803881691248,,-7.745269835514636,0.41197142969554074,52.95820596497196,4.285057013266524,-0.7587904363885879,-8.695624191324262,-9.453019192624325,3.25171409557418,3.25171409557418,-9.137309664094989,0.34127433209928026,-18.353041449147206,0,2.1902046645290616
NQUSB20102015,Nasdaq US Benchmark Medical Supplies Index,,-0.9172212841972444,-0.843734924959328,8.60031522948597,8.576196628968805,,-6.413909055712162,0.5096889003450727,52.056145355162144,80.46110475214834,0.3719085246904467,0.40853561746253153,8.859968348406493,84.6859882170198,88.62318481536107,2.71539129571462,0.43892300276948515,-17.174765189372184,0,35.864796341737744
NQUSB20102015LM,Nasdaq US Medical Supplies Large Mid Cap Index,,-0.0809070539190835,-0.5432337199555315,7.849675835784277,8.734188656441638,,-6.077966204971708,0.3998238778864653,61.02937001769682,82.43564266273276,1.2191037336595512,0.7128319311939837,8.107534246656774,82.99496870631661,88.82244776795542,2.8648551140037295,0.32913533302194814,-16.87745022285549,0,35.64236164707626
NQUSB20102020,Nasdaq US Benchmark Medical Services Index,,3.1827630786498267,-2.2073748451436983,3.4996883856849035,15.111817172575007,,14.095390466691061,0.347421151613884,81.38119085685551,56.35315234370197,4.525236285114985,-0.9723260698106245,3.7471463865190344,47.651742592006784,67.22585837085359,8.898227334730128,0.27676950195818395,0.97630332524052,0,74.69149864315315
NQUSB20102020LM,Nasdaq US Medical Services Large Mid Cap Index,,3.682484115731536,-0.5000121867195704,4.51972885223806,16.43458677967948,,20.56680114698334,0.2506463816017051,83.24714447362798,72.5645579256182,5.031459009910552,0.7565993205372759,4.769625673696303,59.06117074266494,76.75229201228687,10.149595516764636,0.18006286819772374,6.7036085662543,0,81.29852667876075
NQUSB201020LM,Nasdaq US Medical Equipment and Services Large Mid Cap Index,,-1.6452478106860853,-8.771516113921251,-7.906654067873947,-2.331299998845851,,-7.040506096440874,0.3969584377698602,60.26212911961363,6.764496273482256,-0.3655900887657095,-7.619367604556908,-7.686467556881116,5.004282711838973,5.004282711838973,-7.603332503491933,0.3262719103769238,-17.72931391030226,0,3.002463686342172
NQUSB201030,Nasdaq US Benchmark Pharmaceuticals and Biotechnology Index,,-0.3292814659851138,3.56178697727046,10.191763861155826,32.418058341681196,,27.78109105006605,0.7626253123857405,99,99,0.9674978129246212,4.869696014123128,10.455221983772155,99,99,25.27029956357505,0.6916813297675571,13.088374178170673,0,99
NQUSB20103010,Nasdaq US Benchmark Biotechnology Index,,-1.993358632490673,-4.814863549040767,5.18496889891097,31.90699856700492,,36.16377657241803,0.37874278721292337,69.00575476749276,11.847569385522347,-0.7182300532023564,-3.6127454341265595,5.436456246626749,43.43053017151099,74.3808743317636,24.786826147106456,0.30806908492049145,20.507189193596115,0,80.24251843103444
NQUSB20103010LM,Nasdaq US Biotechnology Large Mid Cap Index,,-1.9216538789846336,-4.150602295274092,-0.37015651640963676,21.322044997654054,,26.333425747808135,1.6615584332299014,99,31.265467027295315,-0.6455923753639373,-2.940095050334322,-0.13195095003155807,21.839092852605006,61.05468424811346,14.773234941308374,1.589981538403422,11.807166496806044,0,70.58206029619336
NQUSB20103015,Nasdaq US Benchmark Pharmaceuticals Index,,0.029450874781227643,5.540502699927722,11.312328467160071,32.58994475128782,,26.422238896614015,0.8444257607135486,99,99,1.3308974890229668,6.873401457898208,11.578465754144247,99,99.00000000000001,25.432907762879474,0.7734241848204139,11.885767599062742,0,96.10328634261452
NQUSB20103015LM,Nasdaq US Pharmaceuticals Large Mid Cap Index,,0.0774729994141266,5.680478848835553,11.58024543464741,33.092694267088916,,26.553181654571674,0.8546231024765651,99,99,1.3795444119624267,7.015145402394005,11.847023285851634,99,99,25.908519497702976,0.7836143469368623,12.001654100626856,0,95.92932834668586
NQUSB201030LM,Nasdaq US Pharmaceuticals and Biotechnology Large Mid Cap Index,,-0.10661693591945595,4.709403235539874,10.381851175860863,31.923092097165988,,26.45769448272377,0.9270520728281729,99,99,1.1930593497841053,6.031805819856712,10.645763779332306,99,99.00000000000001,24.802050968928818,0.8559923221938518,11.917146377845581,0,97.10442240812361
NQUSB20LM,Nasdaq US Health Care Large Mid Cap Index,,-0.17516079503639395,-1.0707967841805854,2.1861619083618287,16.517589905144582,,6.862869928476909,0.910218628887683,99,82.70891415246925,1.1236236915760383,0.1786061343206299,2.4304793911790337,60.869049361318055,79.82001150534857,10.22811823883096,0.8391707301830779,-5.424596699602736,0,41.0546290131051
NQUSB30,Nasdaq US Benchmark Financials Index,,-4.352713198807014,-3.7049755534475732,-1.5979057713062923,0.06637765124891286,,5.2734206385501645,0.33889910442899746,10.517479099525866,8.543742098121793,-3.1082813191933996,-2.488840371218281,-1.3626356376901951,5.2193481642152735,26.82314865307734,-5.335078450791357,0.2682534548945293,-6.831285549724055,0,18.98231331598047
NQUSB3010,Nasdaq US Benchmark Banks Index,,-6.085224608056296,0.9426606160722193,3.1188250243485323,9.548783004983235,,13.463769881650622,0.12095239452695257,2.084699000728316,40.07179792029595,-4.863333800976657,2.2174920174721247,3.3653724167793206,52.80536184577759,57.816432170507134,3.635478693163105,0.05046019482123974,0.4173086846977971,0,64.0756498362538
NQUSB3010LM,Nasdaq US Banks Large Mid Cap Index,,-6.573447460585154,0.15266959722789786,1.6583828413893709,9.015026166166196,,13.552641962609533,0.043207235559925436,1,33.819881622728076,-5.35790874254392,1.4175239943413966,1.901438454196793,43.480747300738145,49.99910654700379,3.1305333712781698,-0.027230226080077285,0.49596194288241285,0,62.78275288426739
NQUSB3020,Nasdaq US Benchmark Financial Services Index,,-3.597897835407493,-8.01695969912502,-4.909353068695352,-5.07507348716781,,2.820123490356386,0.8424498880480265,23.964984481631944,9.431867455032819,-2.343645329063615,-6.855281698405484,-4.682000293487393,9.135361431571466,7.06251045381831,-10.199000580196362,0.7714497033083766,-9.002494009326826,0,5.601300967392435
NQUSB302010,Nasdaq US Benchmark Finance and Credit Services Index,,-5.526416435399304,-19.780969601657645,-14.373266411797998,-18.35668031987286,,-13.66604128941192,2.0490317439906773,42.52317545684526,13.156638226509596,-4.297255179487295,-18.767862375064713,-14.168540961488096,13.156638226509596,10.737939145573591,-22.763683127689042,1.9771820406725704,-23.593021888345543,0,9.65648890651121
NQUSB30201020,Nasdaq US Benchmark Consumer Lending Index,,-6.079078324480488,-15.523703242565496,-18.223404294837177,-7.75751673235658,,7.450078041817389,0.5548165896687157,9.35571141651563,3.8241622527893053,-4.857107550352358,-14.45682987977634,-18.02788416135803,2.917875703506727,2.7356614733854223,-12.736648942476531,0.48401891902251404,-4.904907829393566,0,21.800521995385274
NQUSB30201020LM,Nasdaq US Consumer Lending Large Mid Cap Index,,-6.41886456018041,-22.500418059861303,-30.0200459728258,-13.903477063043479,,20.202512410683283,1.1291006025490888,14.543738638682136,4.7250149987242445,-5.201314620538027,-21.521655462861535,-29.852730497850672,3.541541558406274,3.126696358613288,-18.55085813246776,1.0578985955241855,6.381207023263453,0,28.258657901669658
NQUSB30201025,Nasdaq US Benchmark Mortgage Finance Index,,-1.2127102813018449,-14.151897336783865,-2.5979836783932497,1.2351679632062393,,28.326377896500205,1.8609791167867735,34.34792523543915,14.02321002030716,0.07257502827622996,-13.067699076526745,-2.3651046368029043,14.02321002030716,14.02321002030716,-4.229377956919886,1.7892618157584508,13.57096203539767,0,40.104113616749416
NQUSB30201030,Nasdaq US Benchmark Financial Data Providers Index,,-6.041922223650249,-21.717197703619057,-14.884062002380144,-22.65617730021206,,-21.21808237840551,2.504747962397362,51.361497667198336,17.219288841955645,-4.819468025078603,-20.72854361081108,-14.680557816188545,17.219288841955645,13.052756365411598,-26.831098716203538,2.432577402775863,-30.276702873244954,0,10.562689520737953
NQUSB30201030LM,Nasdaq US Financial Data Providers Large Mid Cap Index,,-6.11023819952283,-22.07327208715059,-15.476263204836366,-23.33815582338761,,-21.356400377089205,2.6095926893207784,51.630514226584324,17.320246454296306,-4.888672835136719,-21.089114951353547,-15.274174915909173,17.320246454296306,13.026502357173552,-27.476264903988024,2.537348311629728,-30.39911658455525,0,10.800729779294837
NQUSB302010LM,Nasdaq US Finance and Credit Services Large Mid Cap Index,,-6.151907497851133,-22.13105475802468,-17.718364016247683,-22.684541171543568,,-18.451099911992202,2.4077512970294155,45.134947899735536,14.542889985732137,-4.930884277471141,-21.147627374770682,-17.521636379058805,14.511572689856058,11.184737286769002,-26.857931541748474,2.335649029889593,-27.827877730692506,0,10.016027835904183
NQUSB302020,Nasdaq US Benchmark Investment Banking and Brokerage Services Index,,-3.428299714509788,-6.428900784873248,-3.757292454447969,-3.240404809456425,,5.440359424515031,0.7052350387298906,21.631490395597414,9.908484721187355,-2.171840629020533,-5.247166770583196,-3.527185210884723,9.19608357816714,7.058580660250762,-8.463364989892073,0.6343314629050412,-6.683541969379696,0,5.329756256728809
NQUSB30202000,Nasdaq US Benchmark Diversified Financial Services Index,,-2.1997884353810355,0.4974590719728919,-0.9153277540757436,3.866741850767631,,5.599843191910979,-0.2563469656646148,80.57509904282799,75.98298795077451,-0.9273456387867236,1.7666679060171835,-0.6784256407484804,56.12645296355774,47.202718133110224,-1.7398530888850885,-0.32657352005621965,-6.542396203488937,0,16.091737875670866
NQUSB30202000LM,Nasdaq US Diversified Financial Services Large Mid Cap Index,,-2.1436470399002685,0.5689236126364247,-0.8994636846553952,3.9142631402524013,,5.7315707030748415,-0.2626470410238475,81.16683801895353,76.28043814456075,-0.870473808134832,1.8390349911546553,-0.6625236418332304,56.318761593572326,47.60782180536652,-1.6948969383119898,-0.3328691597188344,-6.425815182387626,0,16.209444331138055
NQUSB30202010,Nasdaq US Benchmark Asset Managers and Custodians Index,,-2.0616654041728224,-11.024825758304493,-5.188877221145619,-14.185905217099995,,-7.394403959530467,0.6853872245263177,23.202213319023006,5.4038860425468105,-0.787425539317683,-9.901134888893413,-4.962192761843032,5.37140050590268,3.710421390989583,-18.818041173111304,0.6144976229600897,-18.04251935903528,0,3.3165533261568076
NQUSB30202010LM,Nasdaq US Asset Managers and Custodians Large Mid Cap Index,,-2.2618558939372875,-11.598259252570632,-5.867425101761459,-15.082713338959646,,-8.408308491740101,0.7861470568645532,24.04229259875988,5.836058236788729,-0.990220634354191,-10.481810425529389,-5.642362986493206,5.7027762162842555,3.9506076345465235,-19.666440730417335,0.7151865132821686,-18.939841601138696,0,3.5226323383263916
NQUSB30202015,Nasdaq US Benchmark Investment Services Index,,-5.057807122860876,-8.683445626818155,-5.0294679749874875,-1.6143067388812007,,13.633332151434793,1.463676259206055,20.858652865367954,13.858889593719077,-3.822548962508501,-7.530184852116137,-4.802402383200509,13.763984243110343,13.763984243110343,-6.925041629983745,1.392238687362404,0.567374091514044,0,41.65619548454686
NQUSB30202015LM,Nasdaq US Investment Services Large Mid Cap Index,,-5.1512325408024076,-8.798530045388906,-5.099517239865516,-1.5161578464618362,,13.991689434767258,1.4325138510955908,20.221268276581043,13.43557177652631,-3.9171899044062526,-7.646722702067751,-4.872619129269232,13.239258978251074,13.239258978251074,-6.832190690246508,1.361098219781289,0.8845262007497948,0,42.68999378105566
NQUSB302020LM,Nasdaq US Investment Banking and Brokerage Services Large Mid Cap Index,,-3.511913576349078,-6.491148624056965,-3.90210843800958,-3.2025583123456167,,5.551478122263904,0.7075742684303007,21.343009516110413,9.955274206122887,-2.256542360246726,-5.310200754094561,-3.672347435815168,9.040776671866595,7.1036659541313485,-8.427561398675916,0.6366690456230375,-6.585200088230067,0,5.25926445680617
NQUSB302030,Nasdaq US Benchmark Mortgage Real Estate Investment Trusts Index,,0.07584668046637516,-1.9704560485600269,3.856956851588306,1.9741032084552987,,-1.5240389113822865,0.3659410632459022,99,41.147872814423735,1.3778969335734421,-0.7324151634527297,4.105269047654438,43.81702788848332,38.85909968047304,-3.530329498653104,0.2952763742684757,-12.847149420713771,0,17.709270959727053
NQUSB30203000,Nasdaq US Benchmark Mortgage REITs: Diversified Index,,0.04031766238600383,-1.5908519990786483,9.575315452714845,12.816278161470516,,6.942916337969322,-0.23965603650084097,90.21706867480583,51.113715453242925,1.3419056604283486,-0.3480169946225572,9.837299705282398,69.29563757651252,74.77001207651846,6.726598606879959,-0.30989434248174197,-5.353754306304113,0,40.831309444213474
NQUSB30203010,Nasdaq US Benchmark Mortgage REITs: Commercial Index,,-0.9667095702078198,-0.4230468370836909,2.4764554226036832,-1.2040436542443276,,-3.0154194946269093,-0.16611305190170575,68.89181906502469,34.81835170016217,0.3217763646836503,0.8345366858099024,2.721466969855372,35.22316299300691,22.278582911975658,-6.536924026116433,-0.23640313732171667,-14.167045847125909,0,11.601468280302417
